organisasjonsnummer,navn,naeringskode,naeringsbeskrivelse,organisasjonsform,kommunenavn,postnummer,poststed,konkurs,under_avvikling,regnskapsaar,fra_dato,til_dato,regnskapstype,oppstillingsplan,sum_driftsinntekter,sum_driftskostnad,driftsresultat,sum_finansinntekter,sum_finanskostnad,ordinaert_resultat_foer_skatt,aarsresultat,sum_eiendeler,sum_anleggsmidler,sum_omloepsmidler,sum_egenkapital,sum_gjeld,sum_kortsiktig_gjeld,sum_langsiktig_gjeld
921368984,KELSAR BIL AS,47.300,Detaljhandel med drivstoff til motorvogner,AS,BERGEN,5178,LODDEFJORD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,8910842.0,9337813.0,-426971.0,,,-426971.0,-426971.0,4882964.0,0.0,4882964.0,56278.0,4826686.0,4826686.0,0.0
915932533,KEMI BILSERVICE AS,47.810,Detaljhandel med motorvogner,AS,NES,1929,AULI,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,635372.0,-635372.0,-93839.0,-541533.0
986052100,KEN BEKKEN BILKONSULT,47.810,Detaljhandel med motorvogner,ENK,SANDEFJORD,3158,ANDEBU,False,False,,,,,,,,,,,,,,,,,,,
928100022,KENDOXNORGE THORBJØRNSEN,47.810,Detaljhandel med motorvogner,ENK,DRAMMEN,3036,DRAMMEN,False,False,,,,,,,,,,,,,,,,,,,
993931659,KENNETH HOLTH,47.810,Detaljhandel med motorvogner,ENK,AURSKOG-HØLAND,1930,AURSKOG,False,False,,,,,,,,,,,,,,,,,,,
992349697,KENNETH NØKLAND,47.810,Detaljhandel med motorvogner,ENK,HÆGEBOSTAD,4596,EIKEN,False,False,,,,,,,,,,,,,,,,,,,
929455010,KENNETH SUNDE,47.810,Detaljhandel med motorvogner,ENK,TRYSIL,2423,ØSTBY,False,False,,,,,,,,,,,,,,,,,,,
983142532,KENS MOTOR OG FRITID Hanssen,47.810,Detaljhandel med motorvogner,ENK,ANDØY,8484,RISØYHAMN,False,False,,,,,,,,,,,,,,,,,,,
951798002,KETIL MEDLIE,47.810,Detaljhandel med motorvogner,ENK,ULLENSAKER,2053,JESSHEIM,False,False,,,,,,,,,,,,,,,,,,,
915356559,KG MOTOR AS,47.810,Detaljhandel med motorvogner,AS,HALDEN,1779,HALDEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,24554699.0,25057745.0,-503046.0,726.0,508182.0,-1010502.0,-1200240.0,9049021.0,44000.0,9005022.0,-643502.0,9692523.0,7392263.0,2300260.0
926518674,KGK BJØRN MORTEN KROGSTAD,47.810,Detaljhandel med motorvogner,ENK,MELHUS,7212,KORSVEGEN,False,False,,,,,,,,,,,,,,,,,,,
929566157,KH BIL AS,47.810,Detaljhandel med motorvogner,AS,ØVRE EIKER,3330,SKOTSELV,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,37500.0,7994.0,29507.0,0.0,0.0,29507.0,23017.0,17501.0,0.0,17501.0,11011.0,6490.0,6490.0,0.0
997395433,KH BIL OG BILPLEIE INE KARLSEN-HAUGEN,47.810,Detaljhandel med motorvogner,ENK,ØVRE EIKER,3330,SKOTSELV,False,False,,,,,,,,,,,,,,,,,,,
836308212,KHAN MOTORCENTER AS,47.810,Detaljhandel med motorvogner,AS,DRAMMEN,3044,DRAMMEN,False,False,,,,,,,,,,,,,,,,,,,
933858782,KHOMENKO BIL OG BYGG,47.810,Detaljhandel med motorvogner,ENK,OSLO,0875,OSLO,False,False,,,,,,,,,,,,,,,,,,,
821476712,KHYAMY AUTO AS,47.810,Detaljhandel med motorvogner,AS,ENEBAKK,1914,YTRE ENEBAKK,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,823321.0,755377.0,67944.0,34.0,96.0,67882.0,67882.0,379819.0,247646.0,132173.0,234841.0,144978.0,144978.0,0.0
934196929,KIM'EN HOLDING AS,47.810,Detaljhandel med motorvogner,AS,BERGEN,5174,MATHOPEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,6492.0,-6492.0,209.0,5000.0,-11283.0,-11283.0,62932.0,50000.0,12932.0,12932.0,50000.0,50000.0,0.0
920373038,KIME CLASSIC AUTOMOTIVE ASSET MANAGEMENT AS,47.810,Detaljhandel med motorvogner,AS,SENJA,9303,SILSAND,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,59285.0,441413.0,-382128.0,128.0,,-382000.0,-382000.0,3313419.0,506300.0,2807119.0,1712636.0,1600783.0,15783.0,1585000.0
991104178,KIMMIT SPORT RACING AS,47.810,Detaljhandel med motorvogner,AS,SUNNFJORD,6815,FØRDE,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,2035146.0,1959422.0,75724.0,269.0,19051.0,56942.0,56942.0,1538349.0,12812.0,1525537.0,822425.0,715924.0,715924.0,0.0
924752149,KING LONG NORGE AS,47.810,Detaljhandel med motorvogner,AS,MOSS,1580,RYGGE,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,19599206.0,19082479.0,516727.0,266798.0,479019.0,304505.0,206040.0,20191929.0,3663405.0,16528525.0,898278.0,19293652.0,19293652.0,0.0
987074841,KINGSRØD TRADING AS,47.810,Detaljhandel med motorvogner,AS,RAKKESTAD,1892,DEGERNES,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,107074936.0,119404005.0,-12329069.0,1108561.0,8326388.0,-19546896.0,-21046989.0,52199344.0,5616806.0,46582537.0,10250749.0,41948594.0,37983286.0,3965308.0
937048483,KIRA MOTORS AS,47.810,Detaljhandel med motorvogner,AS,DRAMMEN,3048,DRAMMEN,False,False,,,,,,,,,,,,,,,,,,,
911664704,KIRITHREN BALASINGAM,47.810,Detaljhandel med motorvogner,ENK,OSLO,0980,OSLO,False,False,,,,,,,,,,,,,,,,,,,
921354894,KIRKELI GARD KURT HYLLNES,47.810,Detaljhandel med motorvogner,ENK,SUNNFJORD,6973,SANDE I SUNNFJORD,False,False,,,,,,,,,,,,,,,,,,,
967066699,KIRKENES BIL AS,47.810,Detaljhandel med motorvogner,AS,SØR-VARANGER,9900,KIRKENES,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,146231923.0,140622429.0,5609494.0,365869.0,5889742.0,85621.0,63422.0,126402687.0,50042618.0,76360070.0,25877463.0,100525225.0,51782593.0,48742631.0
930097772,KIRKENES MOTORSENTER AS,47.810,Detaljhandel med motorvogner,AS,SØR-VARANGER,9912,HESSENG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,11216730.0,16268148.0,-5051418.0,114.0,49301.0,-5100604.0,-4693862.0,12836740.0,1332300.0,11504440.0,-3151773.0,15988512.0,10341533.0,5646980.0
932290847,KITANOVIC BIL,47.810,Detaljhandel med motorvogner,ENK,ARENDAL,4846,ARENDAL,False,False,,,,,,,,,,,,,,,,,,,
976649907,KJELL ERIK STRAND,47.810,Detaljhandel med motorvogner,ENK,NORD-AURDAL,2900,FAGERNES,False,False,,,,,,,,,,,,,,,,,,,
970551409,KJELL ODDVAR DOLVEN,47.810,Detaljhandel med motorvogner,ENK,LARVIK,3267,LARVIK,False,False,,,,,,,,,,,,,,,,,,,
992598751,KJELL OLE HUSE,47.810,Detaljhandel med motorvogner,ENK,GOL,3550,GOL,False,False,,,,,,,,,,,,,,,,,,,
951346780,KJELL ORE AS,47.810,Detaljhandel med motorvogner,AS,FARSUND,4560,VANSE,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,147018348.0,136751247.0,10267101.0,349017.0,516597.0,10099522.0,7879355.0,48323043.0,3668866.0,44654177.0,25679756.0,22643286.0,22643286.0,0.0
997441494,KJELL SIMONSEN,47.810,Detaljhandel med motorvogner,ENK,LINDESNES,4520,LINDESNES,False,False,,,,,,,,,,,,,,,,,,,
825706992,KJELL STRØMME AS BILFORRETNING,47.810,Detaljhandel med motorvogner,AS,KRISTIANSAND,4632,KRISTIANSAND S,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,4434871.0,4274879.0,159992.0,106868.0,69.0,266791.0,208082.0,4871524.0,1089529.0,3781995.0,4599144.0,272380.0,272380.0,0.0
989027042,KJELL STRØMME INVEST AS,47.810,Detaljhandel med motorvogner,AS,KRISTIANSAND,4632,KRISTIANSAND S,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,144000.0,402534.0,-258534.0,1530881.0,4295.0,1268053.0,988136.0,23382848.0,9231277.0,14151571.0,21359180.0,2023668.0,2023668.0,0.0
943532664,KJELLZZ AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,ENEBAKK,1911,FLATEBY,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1115571.0,969235.0,146336.0,5547.0,-1504.0,153388.0,144478.0,1684616.0,2002.0,1682614.0,1535340.0,149277.0,149277.0,0.0
916145527,KJELVIK INVEST,47.810,Detaljhandel med motorvogner,ENK,FREDRIKSTAD,1621,GRESSVIK,False,False,,,,,,,,,,,,,,,,,,,
828540122,KJELÅS BIL AS,47.810,Detaljhandel med motorvogner,AS,TRONDHEIM,7035,TRONDHEIM,False,False,2023,2023-01-01,2023-12-31,SELSKAP,store,,,,,,0.0,0.0,30000.0,0.0,30000.0,30000.0,0.0,,0.0
923207910,KJENDISBILER AS,47.810,Detaljhandel med motorvogner,AS,TRONDHEIM,7042,TRONDHEIM,False,True,2024,2024-01-01,2024-12-31,SELSKAP,store,497390.0,739873.0,-242483.0,,,-242483.0,-242483.0,3231.0,0.0,3231.0,-207359.0,210590.0,210590.0,0.0
922231222,KJENES EIENDOM & INVEST AS,47.810,Detaljhandel med motorvogner,AS,FREDRIKSTAD,1617,FREDRIKSTAD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,21135716.0,19696139.0,1439577.0,471.0,349589.0,1090459.0,872887.0,9157245.0,467020.0,8690226.0,3603569.0,5553676.0,3052227.0,2501448.0
934793471,KJETIL BAKKEN BIL & MASKINSERVICE,47.810,Detaljhandel med motorvogner,ENK,MODUM,3370,VIKERSUND,False,False,,,,,,,,,,,,,,,,,,,
974492415,KJETIL SØNSTVEITEN,47.810,Detaljhandel med motorvogner,ENK,MIDT-TELEMARK,3810,GVARV,False,False,,,,,,,,,,,,,,,,,,,
935651921,KJÆR MOTOR & SERVICE,47.810,Detaljhandel med motorvogner,ENK,VENNESLA,4715,ØVREBØ,False,False,,,,,,,,,,,,,,,,,,,
927900319,KJØLEBIL SPESIALISTEN AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0582,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1806922.0,1421071.0,385850.0,2096.0,822.0,387124.0,301956.0,4444664.0,3887149.0,557515.0,1026325.0,3418340.0,3187728.0,230612.0
930000140,KJØPE OG SALG AV BRUKTE BILER SANKHI,47.810,Detaljhandel med motorvogner,ENK,RÆLINGEN,2005,RÆLINGEN,False,False,,,,,,,,,,,,,,,,,,,
916853408,KJØRBEKK AUTO AS,47.810,Detaljhandel med motorvogner,AS,SKIEN,3735,SKIEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,30990003.0,31007231.0,-17228.0,424983.0,484588.0,-76832.0,-76832.0,13110466.0,4408519.0,8701948.0,5697732.0,7412734.0,2479847.0,4932887.0
920242480,KJØRETØY AS,47.810,Detaljhandel med motorvogner,AS,NOTODDEN,3674,NOTODDEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,53813571.0,52847512.0,966059.0,894.0,423569.0,543384.0,420646.0,7701214.0,2132534.0,5568680.0,1811452.0,5889762.0,4045902.0,0.0
935606519,KK BIL AS,47.810,Detaljhandel med motorvogner,AS,VENNESLA,4715,ØVREBØ,False,False,,,,,,,,,,,,,,,,,,,
960217810,KK INVEST Karlsen,47.810,Detaljhandel med motorvogner,ENK,VEFSN,8660,MOSJØEN,False,False,,,,,,,,,,,,,,,,,,,
924212497,KK-TRAILER KAMIL MAREK KAZIMIERCZYK,47.810,Detaljhandel med motorvogner,ENK,LARVIK,3262,LARVIK,False,False,,,,,,,,,,,,,,,,,,,
999542719,KKB EIENDOM AS,47.810,Detaljhandel med motorvogner,AS,RINGERIKE,3513,HØNEFOSS,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,581105.0,445641.0,135464.0,6468938.0,6772292.0,-167890.0,-185131.0,135874298.0,127568714.0,8305584.0,6517599.0,129356699.0,18305007.0,111051692.0
920684319,KL BIL AS,47.810,Detaljhandel med motorvogner,AS,TROMSØ,9023,KROKELVDALEN,False,True,2024,2024-01-01,2024-12-31,SELSKAP,store,75000.0,139029.0,-64029.0,,300.0,-64329.0,-64329.0,21828.0,0.0,21828.0,-35202.0,57030.0,57030.0,0.0
926179837,KLAR AUTO AS,47.810,Detaljhandel med motorvogner,AS,ASKER,3440,RØYKEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,32589.0,-32589.0,41.0,,-32548.0,-32548.0,261246.0,6000.0,255246.0,-119252.0,380498.0,,380498.0
995172151,KLART DET! UTLEIE AS,47.810,Detaljhandel med motorvogner,AS,LARVIK,3271,LARVIK,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,19019587.0,18142246.0,877341.0,72429.0,1853.0,947917.0,738713.0,8368450.0,1096734.0,7271716.0,3954635.0,4413814.0,4251632.0,162182.0
935864542,KLC HOLDING AS,47.810,Detaljhandel med motorvogner,AS,SANDNES,4337,SANDNES,False,False,,,,,,,,,,,,,,,,,,,
951052558,KLEPP AUTOSENTER Enok Salte,47.810,Detaljhandel med motorvogner,ENK,HÅ,4365,NÆRBØ,False,False,,,,,,,,,,,,,,,,,,,
934664809,KLEPP BILINVEST AS,47.810,Detaljhandel med motorvogner,AS,KLEPP,4350,KLEPPE,False,False,2024,2024-11-28,2024-12-31,SELSKAP,store,,,,,,0.0,0.0,2024216.0,0.0,2024216.0,24216.0,2000000.0,0.0,2000000.0
964711925,KLEPPE AUTO,47.810,Detaljhandel med motorvogner,ENK,OSLO,0658,OSLO,False,False,,,,,,,,,,,,,,,,,,,
929242440,KLEPPE AUTODEAL,47.810,Detaljhandel med motorvogner,ENK,SKIEN,3737,SKIEN,False,False,,,,,,,,,,,,,,,,,,,
933846415,KLIKKBIL AS,47.810,Detaljhandel med motorvogner,AS,FLÅ,3539,FLÅ,False,False,2024,2024-06-24,2024-12-31,SELSKAP,store,0.0,0.0,0.0,0.0,0.0,0.0,-1279.0,24185.0,0.0,24185.0,24185.0,0.0,0.0,0.0
922104913,KLINGSHEIM AUTO AS,47.810,Detaljhandel med motorvogner,AS,KLEPP,4353,KLEPP STASJON,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,318953.0,217020.0,101933.0,1902.0,260.0,103575.0,80731.0,688504.0,241500.0,447004.0,594553.0,93951.0,84661.0,9290.0
935593948,KLINKENBERG AUTO,47.810,Detaljhandel med motorvogner,ENK,TIME,4340,BRYNE,False,False,,,,,,,,,,,,,,,,,,,
926574035,KLÆBU HOLDING AS,47.810,Detaljhandel med motorvogner,AS,TRONDHEIM,7540,KLÆBU,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,12643.0,-12643.0,1568055.0,857.0,1554554.0,1532162.0,5645926.0,279961.0,5365966.0,5578411.0,67516.0,47516.0,20000.0
930090247,KLØVE AS,47.810,Detaljhandel med motorvogner,AS,BERGEN,5244,FANA,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,2560.0,-2560.0,0.0,0.0,-2560.0,-2560.0,18574.0,500.0,18074.0,19737.0,-1162.0,-1162.0,0.0
930041319,KM AUTO AS,47.810,Detaljhandel med motorvogner,AS,DRAMMEN,3018,DRAMMEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,86006434.0,83467965.0,2538469.0,0.0,39534.0,2498935.0,2051076.0,9362043.0,297611.0,9064432.0,4571544.0,4790498.0,2221241.0,2569258.0
967677639,KM BIL Kjell Midthus,47.810,Detaljhandel med motorvogner,ENK,RINGSAKER,2386,BRUMUNDDAL,False,False,,,,,,,,,,,,,,,,,,,
816061202,KNAPPEN AS,47.810,Detaljhandel med motorvogner,AS,NES,2150,ÅRNES,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,7105.0,-7105.0,30567.0,0.0,23463.0,21049.0,4218432.0,4180000.0,38432.0,3996018.0,222414.0,222414.0,0.0
928487504,KNAPPHUS BIL AS,47.810,Detaljhandel med motorvogner,AS,VINDAFJORD,5576,ØVRE VATS,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,43493267.0,42591207.0,902060.0,1746.0,396500.0,507306.0,305148.0,8225222.0,4036671.0,4188552.0,462735.0,7762488.0,6831189.0,931299.0
928345386,KNAPSTAD BILSENTER AS,47.810,Detaljhandel med motorvogner,AS,INDRE ØSTFOLD,1823,KNAPSTAD,False,False,2022,2022-01-01,2022-12-31,SELSKAP,store,1658827.0,1859870.0,-201043.0,30.0,4641.0,-205653.0,-205653.0,548902.0,0.0,548902.0,-181220.0,730122.0,688138.0,41984.0
936249418,KNAPSTAD BILSENTER AS TVANGSAVVIKLINGSBO,47.810,Detaljhandel med motorvogner,KBO,INDRE ØSTFOLD,1823,KNAPSTAD,False,False,,,,,,,,,,,,,,,,,,,
989032275,KNIGHTFIELD HOLDING AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0161,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,-6476989.0,6476989.0,42934820.0,6723667.0,42688142.0,40173421.0,292740543.0,120612460.0,172128083.0,250568217.0,42172326.0,13391877.0,28780449.0
824451532,KNUT MÆLUM BILOMSETNING,47.810,Detaljhandel med motorvogner,ENK,LUNNER,2743,HARESTUA,False,False,,,,,,,,,,,,,,,,,,,
995446863,KNUT ROGER TAUTRA,47.810,Detaljhandel med motorvogner,ENK,MOLDE,6416,MOLDE,False,False,,,,,,,,,,,,,,,,,,,
883211952,KNUT WENGSTAD US IMPORT,47.810,Detaljhandel med motorvogner,ENK,VEFSN,8656,MOSJØEN,False,False,,,,,,,,,,,,,,,,,,,
996204006,KNUT ÅSLAND THORSLAND,47.810,Detaljhandel med motorvogner,ENK,ÅSERAL,4540,ÅSERAL,False,False,,,,,,,,,,,,,,,,,,,
927056585,KNUTSEN CAR TRADING,47.810,Detaljhandel med motorvogner,ENK,OSLO,0556,OSLO,False,False,,,,,,,,,,,,,,,,,,,
835612732,KNUTSEN MOTOR & FRITID,47.810,Detaljhandel med motorvogner,ENK,HURDAL,2090,HURDAL,False,False,,,,,,,,,,,,,,,,,,,
923091343,KO INVEST AS,47.810,Detaljhandel med motorvogner,AS,SUNNFJORD,6812,FØRDE,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,34627.0,-34627.0,,,-34627.0,-34627.0,465021.0,465000.0,21.0,-28106.0,493127.0,27627.0,465500.0
934500024,KOCMO CARS KYRYCHENKO,47.810,Detaljhandel med motorvogner,ENK,STAVANGER,4150,RENNESØY,False,False,,,,,,,,,,,,,,,,,,,
924698411,KOFI BILFORMIDLING AS,47.810,Detaljhandel med motorvogner,AS,ASKER,1394,NESBRU,False,False,2023,2023-01-01,2023-12-31,SELSKAP,store,22482964.0,24890869.0,-2407905.0,,121951.0,-2529856.0,-2529856.0,4175612.0,1495000.0,2680612.0,-3150752.0,7326363.0,6151275.0,1175088.0
936630472,KOFI BILFORMIDLING AS TVANGSAVVIKLINGSBO,47.810,Detaljhandel med motorvogner,KBO,ASKER,1394,NESBRU,False,False,,,,,,,,,,,,,,,,,,,
928646475,KOLBOTN AUTO KHAWAR IQBAL,47.810,Detaljhandel med motorvogner,ENK,NORDRE FOLLO,1410,KOLBOTN,False,False,,,,,,,,,,,,,,,,,,,
920341500,KOLBOTN BILMEGLER DANIAL IQBAL,47.810,Detaljhandel med motorvogner,ENK,NORDRE FOLLO,1410,KOLBOTN,False,False,,,,,,,,,,,,,,,,,,,
935131367,KOLLERUD AS,47.810,Detaljhandel med motorvogner,AS,SIGDAL,3355,SOLUMSMOEN,False,False,,,,,,,,,,,,,,,,,,,
935946697,KOLSETH AUTO,47.810,Detaljhandel med motorvogner,ENK,BREMANGER,6730,DAVIK,False,False,,,,,,,,,,,,,,,,,,,
833692712,KOLSTRØM BILOMSETNING,47.810,Detaljhandel med motorvogner,ENK,KRISTIANSUND,6523,FREI,False,False,,,,,,,,,,,,,,,,,,,
933218945,KOMMISJONSBIL AS,47.810,Detaljhandel med motorvogner,AS,KONGSBERG,3612,KONGSBERG,False,False,2024,2024-03-19,2024-12-31,SELSKAP,store,3047009.0,2646825.0,400184.0,368.0,266.0,400286.0,313826.0,1082638.0,0.0,1082638.0,806542.0,276096.0,276096.0,0.0
931185047,KOMPLETT AUTOSALG AS,47.810,Detaljhandel med motorvogner,AS,FREDRIKSTAD,1617,FREDRIKSTAD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,19326510.0,19050877.0,275633.0,0.0,77388.0,198246.0,154631.0,3144243.0,186552.0,2957691.0,604326.0,2539918.0,787994.0,1751925.0
926419587,KOMPLETT SALG AS,47.810,Detaljhandel med motorvogner,AS,BÆRUM,1364,FORNEBU,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,35760.0,-35760.0,0.0,3979.0,-39739.0,-39739.0,0.0,0.0,0.0,-89264.0,89264.0,89264.0,0.0
988477923,KONGHELLE BIL AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0975,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,46888812.0,45995945.0,892867.0,2366.0,138178.0,757055.0,662511.0,7042971.0,139547.0,6903424.0,5933638.0,1109333.0,329333.0,780000.0
921066244,KONGSBERG BIL & MC AS,47.810,Detaljhandel med motorvogner,AS,KONGSBERG,3614,KONGSBERG,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,5564525.0,5681603.0,-117079.0,71.0,88720.0,-205727.0,-205727.0,964575.0,132978.0,831597.0,-152382.0,1116957.0,758843.0,
943157693,KONGSBERG CARAVAN Nørsterud,47.810,Detaljhandel med motorvogner,ENK,KONGSBERG,3614,KONGSBERG,False,False,,,,,,,,,,,,,,,,,,,
913118251,KONGSBERG TILHENGERSERVICE AS,47.810,Detaljhandel med motorvogner,AS,KONGSBERG,3610,KONGSBERG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,5694808.0,5262063.0,432745.0,244.0,29458.0,403531.0,314586.0,2860192.0,218459.0,2641733.0,2092829.0,767363.0,724802.0,42561.0
960823990,KONGSVIK BIL & CARAVAN,47.810,Detaljhandel med motorvogner,ENK,SUNNFJORD,6800,FØRDE,False,False,,,,,,,,,,,,,,,,,,,
913112083,KONGSVINGER BILSENTER AS,47.810,Detaljhandel med motorvogner,AS,KONGSVINGER,2209,KONGSVINGER,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,135328031.0,132516442.0,2811589.0,383068.0,1004944.0,2189712.0,1710539.0,39933710.0,8771115.0,31162595.0,19684482.0,20249228.0,15392978.0,4856250.0
922592683,KONGSVINGER BOBIL AS,47.810,Detaljhandel med motorvogner,AS,GRUE,2264,GRINDER,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,1606213.0,-1606213.0,,0.0,-1606213.0,-1606213.0,2418063.0,65398.0,2352665.0,-3381209.0,5799273.0,5512840.0,286433.0
927585588,KONOW HOLDING AS,47.810,Detaljhandel med motorvogner,AS,NORDRE FOLLO,1415,OPPEGÅRD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,1185.0,-1185.0,0.0,102.0,-1287.0,-1287.0,398883.0,0.0,398883.0,398883.0,0.0,,0.0
933122239,KONSULENT S. BJØRKNES,47.810,Detaljhandel med motorvogner,ENK,SANDNES,4312,SANDNES,False,False,,,,,,,,,,,,,,,,,,,
925243884,KONTIKI BRUKTBIL AS,47.810,Detaljhandel med motorvogner,AS,STAVANGER,4028,STAVANGER,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,4821.0,-4821.0,,,-4821.0,-4821.0,6967.0,0.0,6967.0,-88307.0,95274.0,95274.0,0.0
933287785,KOPEC BILHANDEL,47.810,Detaljhandel med motorvogner,ENK,LØRENSKOG,1470,LØRENSKOG,False,False,,,,,,,,,,,,,,,,,,,
913976002,KOPERVIK BIL AS,47.810,Detaljhandel med motorvogner,AS,KARMØY,4250,KOPERVIK,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,10622990.0,10950455.0,-327465.0,7311.0,26884.0,-347038.0,-347038.0,2195161.0,81000.0,2114161.0,1341464.0,853697.0,853697.0,0.0
974498030,KOPERVIK BRUKTBIL DA,47.810,Detaljhandel med motorvogner,DA,KARMØY,4250,KOPERVIK,False,False,,,,,,,,,,,,,,,,,,,
934936728,KOPPERUD MOTOR AS,47.810,Detaljhandel med motorvogner,AS,MOSS,1570,DILLING,False,False,,,,,,,,,,,,,,,,,,,
934145674,KOPRA AS,47.810,Detaljhandel med motorvogner,AS,FREDRIKSTAD,1605,FREDRIKSTAD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,230000.0,172320.0,57680.0,,,57680.0,44990.0,230000.0,0.0,230000.0,44990.0,185010.0,185010.0,0.0
920770959,KORTGARDEN GÅRD V/ ANN HELEN  AASLUND,47.810,Detaljhandel med motorvogner,ENK,MOLDE,6455,KORTGARDEN,False,False,,,,,,,,,,,,,,,,,,,
924754915,KOVAL AUTO ANDRZEJ KOWALSKI,47.810,Detaljhandel med motorvogner,ENK,FREDRIKSTAD,1657,TORP,False,False,,,,,,,,,,,,,,,,,,,
923560653,KOWALESKI KRISCAR,47.810,Detaljhandel med motorvogner,ENK,SKIPTVET,1816,SKIPTVET,False,False,,,,,,,,,,,,,,,,,,,
937483155,KOWALIK CAR EXPORT NORWAY,47.810,Detaljhandel med motorvogner,ENK,OSLO,0275,OSLO,False,False,,,,,,,,,,,,,,,,,,,
924791829,KPK SERVICE AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,MOLDE,6423,MOLDE,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,2334133.0,2383882.0,-49749.0,99.0,21792.0,-71443.0,-71443.0,364289.0,258874.0,105416.0,-154668.0,518958.0,283317.0,235641.0
998772915,KR OMSETNING AS,47.810,Detaljhandel med motorvogner,AS,TRONDHEIM,7056,RANHEIM,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,,,,,0.0,0.0,574.0,0.0,574.0,-39757.0,40331.0,40331.0,0.0
931494821,KRAG AUTO,47.810,Detaljhandel med motorvogner,ENK,LYNGDAL,4525,KONSMO,False,False,,,,,,,,,,,,,,,,,,,
916785887,KRAGERØ AUTO AS,47.810,Detaljhandel med motorvogner,AS,KRAGERØ,3772,KRAGERØ,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,61583277.0,59010303.0,2572974.0,14836.0,577150.0,2010659.0,1565881.0,12595993.0,1219564.0,11376429.0,7275667.0,5320326.0,2692635.0,2627691.0
931364790,KRINGSTAD BIL OG MASKIN AS,47.810,Detaljhandel med motorvogner,AS,SIGDAL,3350,PRESTFOSS,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,28000.0,29960.0,-1960.0,0.0,0.0,-1960.0,-1960.0,73676.0,21667.0,52009.0,68404.0,5272.0,5272.0,0.0
979670745,KRIS AUTOTRADING DA,47.810,Detaljhandel med motorvogner,DA,LIER,3403,LIER,False,False,,,,,,,,,,,,,,,,,,,
930078921,KRIS INVEST AS,47.810,Detaljhandel med motorvogner,AS,GJØVIK,2838,SNERTINGDAL,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,540000.0,83735.0,456265.0,3.0,62735.0,393533.0,306645.0,2507979.0,2131782.0,376197.0,658243.0,1849736.0,1173037.0,676699.0
935301653,KRISEE AS,47.810,Detaljhandel med motorvogner,AS,GJØVIK,2822,BYBRUA,False,False,,,,,,,,,,,,,,,,,,,
